,Unnamed: 0,Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,enroll_year,enroll_month,enroll_month_year,enroll_day,cancel_year,cancel_month,cancel_month_year,cancel_day,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled
14098,14098,479593,Malia,Robaina,Malia Robaina,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Rural,77498.0,Single,Star,5843.61,Standard,2017,6,2017-06,2,,,NaT,,1672,,1672.0,False
14099,14099,521111,Wilford,Votaw,Wilford Votaw,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Urban,43145.0,Married,Star,5845.43,Standard,2016,1,2016-01,18,,,NaT,,2173,,2173.0,False
14100,14100,861415,Shellie,Cockerham,Shellie Cockerham,Ontario,Kingston,44.231171,-76.485954,female,Bachelor,Urban,50320.0,Married,Star,5846.52,Standard,2017,2,2017-02,26,,,NaT,,1768,,1768.0,False
14101,14101,256755,Delphia,Marchand,Delphia Marchand,Alberta,Peace River,56.23418,-117.28938,female,College,Suburban,0.0,Single,Star,5849.32,Standard,2021,6,2021-06,2,,,NaT,,211,,211.0,False
14102,14102,727047,Lecia,Hogsten,Lecia Hogsten,Ontario,Toronto,43.653225,-79.383186,female,College,Rural,0.0,Single,Star,5849.32,Standard,2021,8,2021-08,23,,,NaT,,129,,129.0,False
14103,14103,926967,Jona,Cretella,Jona Cretella,Ontario,Thunder Bay,48.380894,-89.247681,female,Bachelor,Suburban,24317.0,Married,Star,5850.45,Standard,2021,10,2021-10,24,2019.0,6.0,2019-06,24.0,67,920.0,0.0,True
14104,14104,784962,Enda,Beckfield,Enda Beckfield,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,38684.0,Married,Star,5860.02,Standard,2020,3,2020-03,26,,,NaT,,644,,644.0,False
14105,14105,997599,Nenita,Rattner,Nenita Rattner,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,38684.0,Married,Star,5860.02,Standard,2016,5,2016-05,9,,,NaT,,2061,,2061.0,False
14106,14106,367697,Latisha,Liberty,Latisha Liberty,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Urban,94527.0,Married,Star,5860.17,Standard,2018,10,2018-10,2,,,NaT,,1185,,1185.0,False
14107,14107,522935,Velda,Calender,Velda Calender,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Suburban,72032.0,Married,Star,5864.38,Standard,2016,8,2016-08,3,,,NaT,,1975,,1975.0,False
14108,14108,982578,Keenan,Faubus,Keenan Faubus,British Columbia,Dawson Creek,55.759628,-120.23766,male,Bachelor,Rural,26608.0,Married,Star,5866.42,Standard,2018,7,2018-07,14,,,NaT,,1265,,1265.0,False
14109,14109,212695,Javier,Scale,Javier Scale,Nova Scotia,Halifax,44.648766,-63.575237,female,College,Rural,0.0,Single,Star,5871.61,Standard,2021,9,2021-09,30,,,NaT,,91,,91.0,False
14110,14110,497648,Henrietta,Mazzetti,Henrietta Mazzetti,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,77156.0,Divorced,Star,5872.96,Standard,2021,5,2021-05,31,,,NaT,,213,,213.0,False
14111,14111,890595,Dolores,Banek,Dolores Banek,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Suburban,35301.0,Married,Star,5874.82,Standard,2019,8,2019-08,20,,,NaT,,863,,863.0,False
14112,14112,375265,Merissa,Trynowski,Merissa Trynowski,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,55836.0,Married,Star,5875.04,Standard,2020,5,2020-05,3,,,NaT,,606,,606.0,False
14113,14113,794752,Boyce,Woosley,Boyce Woosley,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,55836.0,Married,Star,5875.04,Standard,2015,9,2015-09,2,,,NaT,,2311,,2311.0,False
14114,14114,950391,Terica,Birks,Terica Birks,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Rural,46417.0,Married,Star,5875.21,Standard,2020,2,2020-02,2,,,NaT,,697,,697.0,False
14115,14115,255836,Cristy,Ossowski,Cristy Ossowski,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,32848.0,Married,Star,5876.05,Standard,2016,5,2016-05,10,,,NaT,,2060,,2060.0,False
14116,14116,325802,Winter,Henricksen,Winter Henricksen,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,85857.0,Married,Star,5879.18,Standard,2019,8,2019-08,30,,,NaT,,853,,853.0,False
14117,14117,900801,John,Delongis,John Delongis,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Star,5880.26,Standard,2021,10,2021-10,9,,,NaT,,82,,82.0,False
14118,14118,831341,Kaitlyn,Burgas,Kaitlyn Burgas,Prince Edward Island,Charlottetown,46.238239,-63.131069,female,Bachelor,Rural,86812.0,Married,Star,5881.81,Standard,2016,10,2016-10,29,,,NaT,,1888,,1888.0,False
14119,14119,881304,Annabell,Rashed,Annabell Rashed,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,86812.0,Married,Star,5881.81,Standard,2016,10,2016-10,10,,,NaT,,1907,,1907.0,False
14120,14120,780428,Carlyn,Harcar,Carlyn Harcar,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,5884.31,Standard,2020,1,2020-01,1,,,NaT,,729,,729.0,False
14121,14121,266861,Chet,Pappan,Chet Pappan,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Star,5886.22,Standard,2019,3,2019-03,20,,,NaT,,1016,,1016.0,False
14122,14122,137985,Luna,Prause,Luna Prause,British Columbia,Whistler,50.116322,-122.95736,male,College,Rural,0.0,Single,Star,5886.62,Standard,2018,4,2018-04,1,,,NaT,,1369,,1369.0,False
14123,14123,620584,Ira,Salmon,Ira Salmon,Quebec,Montreal,45.50169,-73.567253,male,College,Urban,0.0,Single,Star,5886.62,Standard,2016,6,2016-06,16,,,NaT,,2023,,2023.0,False
14124,14124,812152,Bridget,Debutts,Bridget Debutts,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,62007.0,Married,Star,5889.51,Standard,2016,5,2016-05,27,,,NaT,,2043,,2043.0,False
14125,14125,204926,Alberta,Geoffrey,Alberta Geoffrey,Ontario,Sudbury,46.522099,-80.953033,male,Bachelor,Suburban,86498.0,Married,Star,5893.37,Standard,2020,2,2020-02,19,2020.0,10.0,2020-10,19.0,680,437.0,243.0,True
14126,14126,736459,Timothy,Pirillo,Timothy Pirillo,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,39381.0,Married,Star,5894.91,Standard,2016,3,2016-03,1,,,NaT,,2130,,2130.0,False
14127,14127,335246,Esmeralda,Vinall,Esmeralda Vinall,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Urban,78352.0,Divorced,Star,5895.11,2021 Promotion,2021,3,2021-03,31,,,NaT,,274,,274.0,False
14128,14128,153586,Fonda,Hennesy,Fonda Hennesy,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Suburban,39293.0,Married,Star,5896.54,Standard,2018,11,2018-11,1,,,NaT,,1155,,1155.0,False
14129,14129,683910,Berniece,Roguemore,Berniece Roguemore,British Columbia,Victoria,48.428421,-123.36565,female,Bachelor,Suburban,29227.0,Married,Star,5897.56,Standard,2020,7,2020-07,6,2021.0,8.0,2021-08,14.0,542,138.0,404.0,True
14130,14130,261832,Camellia,Lozaya,Camellia Lozaya,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Urban,39188.0,Divorced,Star,5897.75,Standard,2016,7,2016-07,10,,,NaT,,1999,,1999.0,False
14131,14131,105214,Olimpia,Mcginister,Olimpia Mcginister,British Columbia,Whistler,50.116322,-122.95736,male,Bachelor,Rural,77835.0,Divorced,Star,5897.99,Standard,2016,8,2016-08,10,,,NaT,,1968,,1968.0,False
14132,14132,561041,Regan,Harbater,Regan Harbater,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,77835.0,Divorced,Star,5897.99,Standard,2018,11,2018-11,3,,,NaT,,1153,,1153.0,False
14133,14133,462495,Kira,Derman,Kira Derman,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,97413.0,Married,Star,5904.09,Standard,2019,12,2019-12,1,,,NaT,,760,,760.0,False
14134,14134,994219,Tomasa,Blackbird,Tomasa Blackbird,Alberta,Edmonton,53.544388,-113.49093,male,Bachelor,Suburban,97413.0,Married,Star,5904.09,Standard,2021,9,2021-09,29,,,NaT,,92,,92.0,False
14135,14135,729581,Vince,Posen,Vince Posen,Yukon,Whitehorse,60.721188,-135.05684,female,Bachelor,Rural,59848.0,Married,Star,5905.97,Standard,2016,12,2016-12,23,,,NaT,,1833,,1833.0,False
14136,14136,724513,Alishia,Kawahara,Alishia Kawahara,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,43440.0,Married,Star,5906.94,Standard,2021,8,2021-08,15,,,NaT,,137,,137.0,False
14137,14137,672391,Le,Melusky,Le Melusky,Ontario,Ottawa,45.421532,-75.697189,male,Bachelor,Suburban,47306.0,Married,Star,5907.08,Standard,2021,10,2021-10,28,,,NaT,,63,,63.0,False
14138,14138,130446,Xochitl,Huelle,Xochitl Huelle,British Columbia,Victoria,48.428421,-123.36565,female,College,Urban,0.0,Married,Star,5907.15,2021 Promotion,2021,2,2021-02,3,,,NaT,,330,,330.0,False
14139,14139,225748,Diedre,Twigg,Diedre Twigg,Quebec,Montreal,45.50169,-73.567253,female,College,Urban,0.0,Married,Star,5907.15,Standard,2018,12,2018-12,10,2019.0,8.0,2019-08,10.0,1116,873.0,243.0,True
14140,14140,239457,Sigrid,Meltz,Sigrid Meltz,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,87796.0,Single,Star,5907.91,2021 Promotion,2021,3,2021-03,16,,,NaT,,289,,289.0,False
14141,14141,253056,Leroy,Heinbaugh,Leroy Heinbaugh,Newfoundland,St. John's,47.561508,-52.712578,female,Bachelor,Rural,71401.0,Married,Star,5908.75,Standard,2016,2,2016-02,22,2019.0,1.0,2019-01,25.0,2138,1070.0,1068.0,True
14142,14142,271059,Carlita,Megginson,Carlita Megginson,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Suburban,71401.0,Married,Star,5908.75,Standard,2019,3,2019-03,12,2019.0,11.0,2019-11,12.0,1024,779.0,245.0,True
14143,14143,357199,Dacia,Engfer,Dacia Engfer,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,72208.0,Married,Star,5912.78,Standard,2020,3,2020-03,30,,,NaT,,640,,640.0,False
14144,14144,852855,Olimpia,Stodden,Olimpia Stodden,British Columbia,Dawson Creek,55.759628,-120.23766,female,College,Rural,0.0,Single,Star,5913.2,Standard,2020,5,2020-05,3,,,NaT,,606,,606.0,False
14145,14145,890646,Ila,Akre,Ila Akre,Ontario,Toronto,43.653225,-79.383186,female,College,Suburban,0.0,Single,Star,5913.2,Standard,2020,11,2020-11,17,,,NaT,,408,,408.0,False
14146,14146,114242,Roseanne,Almodova,Roseanne Almodova,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,50217.0,Married,Star,5914.95,Standard,2019,7,2019-07,16,,,NaT,,898,,898.0,False
14147,14147,472942,Coralie,Orlikowski,Coralie Orlikowski,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,36685.0,Married,Star,5923.21,Standard,2015,7,2015-07,7,,,NaT,,2368,,2368.0,False
14148,14148,346274,Leland,Niedbala,Leland Niedbala,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,73758.0,Married,Star,5923.52,Standard,2017,1,2017-01,13,,,NaT,,1812,,1812.0,False
14149,14149,148289,Michaela,Winton,Michaela Winton,Ontario,Thunder Bay,48.380894,-89.247681,female,Bachelor,Rural,92949.0,Married,Star,5926.39,2021 Promotion,2021,2,2021-02,7,,,NaT,,326,,326.0,False
14150,14150,215719,Penney,Kochkodin,Penney Kochkodin,Alberta,Banff,51.178398,-115.5708,male,Master,Rural,23091.0,Married,Star,5926.73,Standard,2021,5,2021-05,11,,,NaT,,233,,233.0,False
14151,14151,604471,Zina,Mccanless,Zina Mccanless,British Columbia,Vancouver,49.28273,-123.12074,male,Master,Rural,23091.0,Married,Star,5926.73,Standard,2018,8,2018-08,14,2020.0,6.0,2020-06,2.0,1234,576.0,658.0,True
14152,14152,676409,Magdalene,Shimasaki,Magdalene Shimasaki,British Columbia,Victoria,48.428421,-123.36565,female,Master,Urban,23091.0,Married,Star,5926.73,Standard,2018,1,2018-01,10,,,NaT,,1450,,1450.0,False
14153,14153,852995,Usha,Manaois,Usha Manaois,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Rural,58733.0,Married,Star,5926.98,Standard,2020,8,2020-08,28,,,NaT,,489,,489.0,False
14154,14154,799437,Reba,Huneycutt,Reba Huneycutt,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Urban,33561.0,Divorced,Star,5927.39,Standard,2017,11,2017-11,28,,,NaT,,1493,,1493.0,False
14155,14155,452150,Margareta,Matney,Margareta Matney,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Rural,56617.0,Married,Star,5931.28,Standard,2020,3,2020-03,18,,,NaT,,652,,652.0,False
14156,14156,893375,Liliana,Cantoran,Liliana Cantoran,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Rural,56617.0,Married,Star,5931.28,Standard,2017,12,2017-12,27,,,NaT,,1464,,1464.0,False
14157,14157,480200,Edyth,Biesenthal,Edyth Biesenthal,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Urban,48278.0,Married,Star,5932.56,Standard,2016,11,2016-11,27,,,NaT,,1859,,1859.0,False
14158,14158,338808,Larraine,Warsager,Larraine Warsager,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,87747.0,Divorced,Star,5934.74,Standard,2020,12,2020-12,20,,,NaT,,375,,375.0,False
14159,14159,653337,Martin,Maggert,Martin Maggert,Ontario,Kingston,44.231171,-76.485954,female,Bachelor,Rural,90263.0,Married,Star,5935.57,Standard,2016,3,2016-03,20,,,NaT,,2111,,2111.0,False
14160,14160,908759,Kendrick,Penny,Kendrick Penny,Yukon,Whitehorse,60.721188,-135.05684,female,Bachelor,Suburban,90263.0,Married,Star,5935.57,Standard,2019,8,2019-08,9,,,NaT,,874,,874.0,False
14161,14161,489391,Pauline,Feeling,Pauline Feeling,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Urban,63833.0,Married,Star,5935.82,2021 Promotion,2021,3,2021-03,12,,,NaT,,293,,293.0,False
14162,14162,249795,Malia,Welschmeyer,Malia Welschmeyer,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,42889.0,Married,Star,5936.34,Standard,2020,12,2020-12,3,,,NaT,,392,,392.0,False
14163,14163,558288,Wilber,Buzick,Wilber Buzick,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Suburban,44190.0,Married,Star,5938.51,Standard,2021,10,2021-10,23,,,NaT,,68,,68.0,False
14164,14164,748890,Charmain,Almon,Charmain Almon,Newfoundland,St. John's,47.561508,-52.712578,female,Bachelor,Rural,44190.0,Married,Star,5938.51,Standard,2020,4,2020-04,21,,,NaT,,618,,618.0,False
14165,14165,507360,Odessa,Hugger,Odessa Hugger,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,62120.0,Married,Star,5943.07,Standard,2018,10,2018-10,7,2019.0,6.0,2019-06,7.0,1180,937.0,243.0,True
14166,14166,517267,Maris,Quinoes,Maris Quinoes,Ontario,Toronto,43.653225,-79.383186,female,College,Urban,0.0,Single,Star,5955.54,Standard,2019,10,2019-10,2,,,NaT,,820,,820.0,False
14167,14167,454543,Awilda,Raymo,Awilda Raymo,New Brunswick,Fredericton,45.963589,-66.643112,male,Bachelor,Rural,48993.0,Married,Star,5956.55,Standard,2019,8,2019-08,15,,,NaT,,868,,868.0,False
14168,14168,262369,Isaac,Nofziger,Isaac Nofziger,Alberta,Calgary,51.048615,-114.07085,female,Bachelor,Rural,47945.0,Married,Star,5960.58,Standard,2017,9,2017-09,2,,,NaT,,1580,,1580.0,False
14169,14169,314328,Dannie,Luehrs,Dannie Luehrs,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Rural,87020.0,Married,Star,5963.17,Standard,2017,7,2017-07,6,,,NaT,,1638,,1638.0,False
14170,14170,555218,Lucie,Lafosse,Lucie Lafosse,Alberta,Banff,51.178398,-115.5708,male,Bachelor,Urban,90972.0,Married,Star,5968.12,Standard,2021,1,2021-01,10,,,NaT,,354,,354.0,False
14171,14171,445145,Chieko,Banasiak,Chieko Banasiak,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,64008.0,Single,Star,5971.0,Standard,2018,5,2018-05,19,,,NaT,,1321,,1321.0,False
14172,14172,657116,Roxane,Clinkenbeard,Roxane Clinkenbeard,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,64008.0,Single,Star,5971.0,Standard,2020,1,2020-01,9,,,NaT,,721,,721.0,False
14173,14173,236165,Divina,Kingrey,Divina Kingrey,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Urban,52018.0,Divorced,Star,5971.31,Standard,2017,1,2017-01,18,,,NaT,,1807,,1807.0,False
14174,14174,502163,Angelena,Ninh,Angelena Ninh,Alberta,Calgary,51.048615,-114.07085,female,Bachelor,Urban,96163.0,Married,Star,5973.14,Standard,2017,4,2017-04,11,,,NaT,,1724,,1724.0,False
14175,14175,551833,Hallie,Rampersad,Hallie Rampersad,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,96163.0,Married,Star,5973.14,Standard,2020,6,2020-06,10,,,NaT,,568,,568.0,False
14176,14176,995812,Millicent,Vardaman,Millicent Vardaman,Alberta,Banff,51.178398,-115.5708,female,Bachelor,Suburban,41611.0,Married,Star,5973.98,Standard,2021,9,2021-09,3,,,NaT,,118,,118.0,False
14177,14177,198456,Charline,Levreault,Charline Levreault,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,57693.0,Divorced,Star,5979.72,Standard,2018,11,2018-11,23,2019.0,7.0,2019-07,23.0,1133,891.0,242.0,True
14178,14178,355298,Deana,Yordy,Deana Yordy,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,57693.0,Divorced,Star,5979.72,Standard,2015,5,2015-05,20,,,NaT,,2416,,2416.0,False
14179,14179,754292,Kaycee,Politowski,Kaycee Politowski,Ontario,London,42.984924,-81.245277,male,Bachelor,Suburban,57693.0,Divorced,Star,5979.72,Standard,2017,3,2017-03,1,,,NaT,,1765,,1765.0,False
14180,14180,639584,Shane,Erdman,Shane Erdman,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,22946.0,Married,Star,5980.85,Standard,2016,1,2016-01,19,2016.0,11.0,2016-11,2.0,2172,1884.0,288.0,True
14181,14181,447647,Constance,Niblock,Constance Niblock,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,88723.0,Divorced,Star,5981.38,Standard,2016,1,2016-01,13,,,NaT,,2178,,2178.0,False
14182,14182,261331,Gino,Daponte,Gino Daponte,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Suburban,66839.0,Single,Star,5989.77,Standard,2016,8,2016-08,16,,,NaT,,1962,,1962.0,False
14183,14183,582990,Queen,Vlasak,Queen Vlasak,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,66839.0,Single,Star,5989.77,Standard,2019,8,2019-08,24,2020.0,4.0,2020-04,24.0,859,615.0,244.0,True
14184,14184,120594,Sulema,Prentis,Sulema Prentis,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,41859.0,Married,Star,5994.23,Standard,2019,5,2019-05,26,,,NaT,,949,,949.0,False
14185,14185,315113,Warren,Mavro,Warren Mavro,British Columbia,Vancouver,49.28273,-123.12074,female,College,Suburban,0.0,Single,Star,5994.42,Standard,2018,12,2018-12,21,,,NaT,,1105,,1105.0,False
14186,14186,413330,Patrica,Cizek,Patrica Cizek,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Married,Star,5996.07,Standard,2020,3,2020-03,1,,,NaT,,669,,669.0,False
14187,14187,958518,Adina,Matturro,Adina Matturro,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Married,Star,5996.07,Standard,2021,9,2021-09,27,,,NaT,,94,,94.0,False
14188,14188,688748,Delorse,Burnie,Delorse Burnie,Nova Scotia,Halifax,44.648766,-63.575237,male,Doctor,Urban,26303.0,Divorced,Star,5999.38,Standard,2020,9,2020-09,7,2021.0,5.0,2021-05,7.0,479,237.0,242.0,True
14189,14189,352734,Tama,Budine,Tama Budine,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,26876.0,Single,Star,6005.21,Standard,2017,1,2017-01,24,2017.0,9.0,2017-09,24.0,1801,1558.0,243.0,True
14190,14190,450987,Ayana,Lipka,Ayana Lipka,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Urban,26876.0,Single,Star,6005.21,Standard,2019,12,2019-12,2,2020.0,2.0,2020-02,24.0,759,675.0,84.0,True
14191,14191,767864,Gearldine,Pelini,Gearldine Pelini,Quebec,Hull,45.42873,-75.713364,female,Bachelor,Suburban,26876.0,Single,Star,6005.21,Standard,2021,5,2021-05,5,,,NaT,,239,,239.0,False
14192,14192,385190,Gaylord,Carolina,Gaylord Carolina,Quebec,Montreal,45.50169,-73.567253,female,Master,Suburban,13528.0,Single,Star,6005.85,Standard,2015,8,2015-08,12,,,NaT,,2332,,2332.0,False
14193,14193,464256,Jody,Scull,Jody Scull,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,49311.0,Married,Star,6010.5,Standard,2017,3,2017-03,29,,,NaT,,1737,,1737.0,False
14194,14194,916020,Danny,Demaris,Danny Demaris,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,49311.0,Married,Star,6010.5,Standard,2018,1,2018-01,16,,,NaT,,1444,,1444.0,False
14195,14195,663975,Bonita,Schnackel,Bonita Schnackel,Alberta,Edmonton,53.544388,-113.49093,female,College,Rural,0.0,Single,Star,6019.96,Standard,2017,9,2017-09,24,2020.0,1.0,2020-01,2.0,1558,728.0,830.0,True
14196,14196,548999,Diedre,Waffenschmidt,Diedre Waffenschmidt,Ontario,Toronto,43.653225,-79.383186,female,College,Suburban,0.0,Married,Star,6032.74,Standard,2015,6,2015-06,17,,,NaT,,2388,,2388.0,False
14197,14197,851255,Jessi,Byndon,Jessi Byndon,British Columbia,Dawson Creek,55.759628,-120.23766,female,College,Urban,0.0,Single,Star,6042.62,Standard,2016,9,2016-09,24,,,NaT,,1923,,1923.0,False
14198,14198,468516,Woodrow,Zanueta,Woodrow Zanueta,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,25899.0,Divorced,Star,6042.91,Standard,2016,8,2016-08,18,,,NaT,,1960,,1960.0,False
14199,14199,427980,Fredda,Fote,Fredda Fote,Ontario,Kingston,44.231171,-76.485954,female,Bachelor,Suburban,93715.0,Married,Star,6044.02,Standard,2018,4,2018-04,28,,,NaT,,1342,,1342.0,False
14200,14200,804557,Frederic,Reasons,Frederic Reasons,Yukon,Whitehorse,60.721188,-135.05684,female,Bachelor,Rural,93715.0,Married,Star,6044.02,Standard,2020,5,2020-05,15,,,NaT,,594,,594.0,False
14201,14201,900325,Rosita,Sievel,Rosita Sievel,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Rural,82399.0,Single,Star,6045.63,Standard,2020,8,2020-08,3,2020.0,10.0,2020-10,12.0,514,444.0,70.0,True
14202,14202,156870,Abbie,Livinton,Abbie Livinton,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,20396.0,Married,Star,6047.03,Standard,2021,7,2021-07,13,,,NaT,,170,,170.0,False
14203,14203,222278,Iesha,Hadden,Iesha Hadden,Alberta,Calgary,51.048615,-114.07085,female,Bachelor,Suburban,20396.0,Married,Star,6047.03,Standard,2015,5,2015-05,8,,,NaT,,2428,,2428.0,False
14204,14204,463751,Ling,Bohling,Ling Bohling,British Columbia,Victoria,48.428421,-123.36565,male,Bachelor,Rural,20396.0,Married,Star,6047.03,Standard,2017,6,2017-06,19,,,NaT,,1655,,1655.0,False
14205,14205,614221,Madonna,Broadnay,Madonna Broadnay,Alberta,Banff,51.178398,-115.5708,female,Bachelor,Rural,20396.0,Married,Star,6047.03,Standard,2021,1,2021-01,17,,,NaT,,347,,347.0,False
14206,14206,766777,Billi,Waldroff,Billi Waldroff,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Suburban,20396.0,Married,Star,6047.03,Standard,2018,4,2018-04,1,,,NaT,,1369,,1369.0,False
14207,14207,567151,Franklin,Delang,Franklin Delang,Quebec,Quebec City,46.813877,-71.207977,male,College,Rural,0.0,Single,Star,6051.64,Standard,2020,11,2020-11,7,,,NaT,,418,,418.0,False
14208,14208,981395,Peggy,Laurent,Peggy Laurent,British Columbia,Vancouver,49.28273,-123.12074,male,Doctor,Urban,17200.0,Married,Star,6054.49,Standard,2019,1,2019-01,7,,,NaT,,1088,,1088.0,False
